id,name,type1,type2,hp,attack,defense,sp_attack,sp_defense,speed,is_legendary,is_mythical,dex_number,tier,abilities,types,is_fully_evolved,has_recovery,has_setup,has_priority,has_pivot,has_hazards,has_status,total_moves,coverage_types,avg_power
784,kommo-o,dragon,fighting,75,110,125,100,105,85,False,False,784,UUBL,"Bulletproof, Soundproof, Overcoat","Dragon, Fighting",True,True,True,True,False,True,False,76,13,82.78
789,cosmog,psychic,,43,29,31,29,31,37,True,False,789,LC,Unaware,Psychic,False,False,False,False,False,False,False,2,0,0.0
790,cosmoem,psychic,,43,29,131,29,131,37,True,False,790,NFE,Sturdy,Psychic,False,False,True,False,False,False,False,2,0,0.0
791,solgaleo,psychic,steel,137,137,107,113,89,97,True,False,791,Uber,Full Metal Body,"Psychic, Steel",True,True,True,False,False,False,False,67,11,91.25
792,lunala,psychic,ghost,137,113,89,137,107,97,True,False,792,Uber,Shadow Shield,"Psychic, Ghost",True,True,True,False,False,False,False,60,12,88.14
800,necrozma,psychic,,97,107,101,127,89,79,True,False,800,RU,Prism Armor,Psychic,True,True,True,False,False,True,False,65,13,82.56
801,magearna,steel,fairy,80,95,115,130,115,65,False,True,801,Uber,Soul-Heart,"Steel, Fairy",True,True,True,False,True,True,True,71,10,82.84
810,grookey,grass,,50,65,50,40,40,65,False,False,810,LC,"Overgrow, Grassy Surge",Grass,False,True,True,False,False,False,False,48,5,73.83
811,thwackey,grass,,70,85,70,55,60,80,False,False,811,NU,"Overgrow, Grassy Surge",Grass,False,True,True,False,False,False,False,50,5,72.58
812,rillaboom,grass,,100,125,90,60,70,85,False,False,812,OU,"Overgrow, Grassy Surge",Grass,True,True,True,False,False,False,False,70,6,82.24
813,scorbunny,fire,,50,71,40,40,40,69,False,False,813,LC,"Blaze, Libero",Fire,False,True,True,True,False,False,False,44,8,74.63
814,raboot,fire,,65,86,60,55,60,94,False,False,814,NFE,"Blaze, Libero",Fire,False,True,True,True,False,False,False,48,9,73.1
815,cinderace,fire,,80,116,75,65,75,119,False,False,815,OU,"Blaze, Libero",Fire,True,True,True,True,False,False,False,64,13,79.29
816,sobble,water,,50,40,40,70,40,70,False,False,816,LC,"Torrent, Sniper",Water,False,True,True,True,False,False,False,37,6,62.73
817,drizzile,water,,65,60,55,95,55,90,False,False,817,NFE,"Torrent, Sniper",Water,False,True,True,True,False,False,False,39,6,62.73
818,inteleon,water,,70,85,65,125,65,120,False,False,818,PUBL,"Torrent, Sniper",Water,True,True,True,True,True,False,False,64,11,70.73
819,skwovet,normal,,70,55,55,35,35,25,False,False,819,LC,"Cheek Pouch, Gluttony",Normal,False,True,True,False,False,False,False,36,8,72.65
820,greedent,normal,,120,95,95,55,75,20,False,False,820,ZU,"Cheek Pouch, Gluttony",Normal,True,True,True,False,False,False,False,48,11,79.29
821,rookidee,flying,,38,47,35,33,35,57,False,False,821,LC,"Keen Eye, Unnerve, Big Pecks",Flying,False,True,True,False,False,False,False,37,4,66.39
822,corvisquire,flying,,68,67,55,43,55,77,False,False,822,NFE,"Keen Eye, Unnerve, Big Pecks",Flying,False,True,True,False,False,False,False,34,4,66.18
823,corviknight,flying,steel,98,87,105,53,85,67,False,False,823,OU,"Pressure, Unnerve, Mirror Armor","Flying, Steel",True,True,True,False,False,False,False,57,5,78.21
833,chewtle,water,,50,64,50,38,38,44,False,False,833,LC,"Strong Jaw, Shell Armor, Swift Swim",Water,False,True,True,False,False,False,False,34,9,68.75
834,drednaw,water,rock,90,115,90,48,68,74,False,False,834,PUBL,"Strong Jaw, Shell Armor, Swift Swim","Water, Rock",True,True,True,False,False,True,False,59,10,79.0
837,rolycoly,rock,,30,40,50,40,50,30,False,False,837,LC,"Steam Engine, Heatproof, Flash Fire",Rock,False,True,True,False,False,True,False,37,5,77.38
838,carkol,rock,fire,80,60,90,60,70,50,False,False,838,NFE,"Steam Engine, Flame Body, Flash Fire","Rock, Fire",False,True,True,False,False,True,False,47,7,74.5
839,coalossal,rock,fire,110,80,120,80,90,30,False,False,839,PU,"Steam Engine, Flame Body, Flash Fire","Rock, Fire",True,True,True,False,False,True,False,55,8,81.49
840,applin,grass,dragon,40,40,80,40,40,20,False,False,840,LC,"Ripen, Gluttony, Bulletproof","Grass, Dragon",False,False,True,True,False,False,False,8,5,52.0
841,flapple,grass,dragon,70,110,80,95,60,70,False,False,841,ZU,"Ripen, Gluttony, Hustle","Grass, Dragon",True,True,True,False,False,False,False,47,8,78.0
842,appletun,grass,dragon,110,85,80,100,80,30,False,False,842,ZU,"Ripen, Gluttony, Thick Fat","Grass, Dragon",True,True,True,False,False,False,False,54,9,82.9
843,silicobra,ground,,52,57,75,35,50,46,False,False,843,LC,"Sand Spit, Shed Skin, Sand Veil",Ground,False,True,True,False,False,True,False,38,7,72.5
844,sandaconda,ground,,72,107,125,65,70,71,False,False,844,ZU,"Sand Spit, Shed Skin, Sand Veil",Ground,True,True,True,False,False,True,False,47,13,76.36
845,cramorant,flying,water,70,85,55,85,95,85,False,False,845,PU,Gulp Missile,"Flying, Water",True,True,True,False,False,False,False,54,8,77.36
846,arrokuda,water,,41,63,40,40,30,66,False,False,846,LC,"Swift Swim, Propeller Tail",Water,False,True,True,True,True,False,False,37,9,70.36
847,barraskewda,water,,61,123,60,60,50,136,False,False,847,RU,"Swift Swim, Propeller Tail",Water,True,True,True,True,True,False,False,39,10,76.33
848,toxel,electric,poison,40,38,35,54,35,40,False,False,848,LC,"Rattled, Static, Klutz","Electric, Poison",False,True,True,False,False,False,False,17,3,66.0
849,toxtricity-amped,electric,poison,75,98,70,114,70,75,False,False,849,RU,"Punk Rock, Plus, Technician","Electric, Poison",True,True,True,False,True,True,True,73,9,76.19
854,sinistea,ghost,,40,45,45,74,54,50,False,False,854,LC,"Weak Armor, Cursed Body",Ghost,False,True,True,True,False,False,False,40,5,70.59
855,polteageist,ghost,,60,65,65,134,114,70,False,False,855,UUBL,"Weak Armor, Cursed Body",Ghost,True,True,True,True,False,False,False,46,5,78.95
856,hatenna,psychic,,42,30,45,56,53,39,False,False,856,LC,"Healer, Anticipation, Magic Bounce",Psychic,False,True,True,False,False,False,True,46,7,67.63
857,hattrem,psychic,,57,40,65,86,73,49,False,False,857,NFE,"Healer, Anticipation, Magic Bounce",Psychic,False,True,True,False,False,False,True,43,5,69.44
858,hatterene,psychic,fairy,57,90,95,136,103,29,False,False,858,OU,"Healer, Anticipation, Magic Bounce","Psychic, Fairy",True,True,True,False,False,False,True,55,6,77.8
859,impidimp,dark,fairy,45,45,30,55,40,50,False,False,859,LC,"Prankster, Frisk, Pickpocket","Dark, Fairy",False,True,True,True,True,False,True,42,8,70.25
860,morgrem,dark,fairy,65,60,45,75,55,70,False,False,860,NFE,"Prankster, Frisk, Pickpocket","Dark, Fairy",False,True,True,True,False,False,True,44,9,70.68
861,grimmsnarl,dark,fairy,95,120,65,95,75,60,False,False,861,PU,"Prankster, Frisk, Pickpocket","Dark, Fairy",True,True,True,True,False,False,True,60,12,80.68
863,perrserker,steel,,70,110,100,50,60,50,False,False,863,ZU,"Battle Armor, Tough Claws, Steely Spirit",Steel,True,True,True,False,False,True,False,66,11,80.64
868,milcery,fairy,,45,40,40,50,61,34,False,False,868,LC,"Sweet Veil, Aroma Veil",Fairy,False,True,True,False,False,False,False,22,3,68.57
869,alcremie,fairy,,65,60,75,110,121,64,False,False,869,ZUBL,"Sweet Veil, Aroma Veil",Fairy,True,True,True,False,False,False,False,46,6,84.0
870,falinks,fighting,,65,100,100,70,60,75,False,False,870,ZU,"Battle Armor, Defiant",Fighting,True,True,True,True,False,False,False,48,10,82.41
871,pincurchin,electric,,48,101,95,91,85,15,False,False,871,ZU,"Lightning Rod, Electric Surge",Electric,True,True,True,True,False,True,True,50,8,77.03
872,snom,ice,bug,30,25,35,45,30,20,False,False,872,LC,"Shield Dust, Ice Scales","Ice, Bug",False,True,True,False,False,False,False,17,5,59.17
873,frosmoth,ice,bug,70,65,60,125,90,65,False,False,873,PUBL,"Shield Dust, Ice Scales","Ice, Bug",True,True,True,False,False,False,False,50,6,72.67
874,stonjourner,rock,,100,125,135,20,20,70,False,False,874,ZU,Power Spot,Rock,True,True,True,False,False,True,False,46,6,81.2
875,eiscue-ice,ice,,75,80,110,65,90,50,False,False,875,ZU,Ice Face,Ice,True,True,True,False,True,False,False,47,7,78.79
876,indeedee-male,psychic,normal,60,65,55,105,95,95,False,False,876,PUBL,"Inner Focus, Synchronize, Psychic Surge","Psychic, Normal",True,True,True,False,False,False,False,44,6,74.58
877,morpeko-full-belly,electric,dark,58,95,58,70,58,97,False,False,877,ZU,Hunger Switch,"Electric, Dark",True,True,True,True,True,False,True,66,10,71.35
878,cufant,steel,,72,80,49,40,49,40,False,False,878,LC,"Sheer Force, Heavy Metal",Steel,False,True,True,False,False,True,False,47,9,78.0
879,copperajah,steel,,122,130,69,80,69,30,False,False,879,NU,"Sheer Force, Heavy Metal",Steel,True,True,True,False,False,True,False,51,11,80.86
884,duraludon,steel,dragon,70,95,115,120,50,85,False,False,884,NU,"Light Metal, Heavy Metal, Stalwart","Steel, Dragon",False,True,True,False,False,True,True,52,9,87.67
885,dreepy,dragon,ghost,28,60,30,40,30,82,False,False,885,LC,"Clear Body, Infiltrator, Cursed Body","Dragon, Ghost",False,True,True,True,False,False,True,22,5,62.0
886,drakloak,dragon,ghost,68,80,50,60,50,102,False,False,886,NFE,"Clear Body, Infiltrator, Cursed Body","Dragon, Ghost",False,True,True,True,False,False,True,46,10,77.5
887,dragapult,dragon,ghost,88,120,75,100,75,142,False,False,887,OU,"Clear Body, Infiltrator, Cursed Body","Dragon, Ghost",True,True,True,True,False,False,True,54,11,81.84
888,zacian,fairy,,92,120,115,80,115,138,True,False,888,Uber,Intrepid Sword,Fairy,True,True,True,True,False,False,False,51,13,83.43
889,zamazenta,fighting,,92,120,115,80,115,138,True,False,889,OU,Dauntless Shield,Fighting,True,True,True,True,False,False,False,55,12,85.15
890,eternatus,poison,dragon,140,85,95,145,95,130,True,False,890,Uber,Pressure,"Poison, Dragon",True,True,True,False,False,True,True,44,9,92.88
891,kubfu,fighting,,60,90,60,53,50,72,True,False,891,NFE,Inner Focus,Fighting,False,True,True,False,False,False,False,36,10,78.75
892,urshifu-single-strike,fighting,dark,100,130,100,63,60,97,True,False,892,Uber,Unseen Fist,"Fighting, Dark",True,True,True,True,False,False,False,60,13,78.88
893,zarude,dark,grass,105,120,105,70,95,105,False,True,893,UUBL,Leaf Guard,"Dark, Grass",True,True,True,False,False,False,False,69,7,78.98
894,regieleki,electric,,80,100,50,100,50,200,True,False,894,Uber,Transistor,Electric,True,True,True,True,True,False,True,39,4,90.21
895,regidrago,dragon,,200,100,50,100,50,80,True,False,895,NUBL,Dragon's Maw,Dragon,True,True,True,False,False,False,False,38,9,92.22
896,glastrier,ice,,100,145,130,65,110,30,True,False,896,ZU,Chilling Neigh,Ice,True,True,True,False,False,False,False,45,9,81.9
897,spectrier,ghost,,100,65,60,145,80,130,True,False,897,Uber,Grim Neigh,Ghost,True,True,True,False,False,False,False,42,7,80.0
898,calyrex,psychic,grass,100,80,80,80,80,80,True,False,898,ZU,Unnerve,"Psychic, Grass",True,True,True,False,False,False,False,57,8,79.31
899,wyrdeer,normal,psychic,103,105,72,105,75,65,False,False,899,ZU,"Intimidate, Frisk, Sap Sipper","Normal, Psychic",True,True,True,False,False,False,True,65,8,82.03
900,kleavor,bug,rock,70,135,95,45,70,85,False,False,900,RU,"Swarm, Sheer Force, Sharpness","Bug, Rock",True,True,True,True,False,True,False,52,7,67.73
901,ursaluna,ground,normal,130,140,105,45,80,50,False,False,901,UUBL,"Guts, Bulletproof, Unnerve","Ground, Normal",True,True,True,True,False,False,False,74,14,79.46
902,basculegion-male,water,ghost,120,112,65,80,75,78,False,False,902,NU,"Swift Swim, Adaptability, Mold Breaker","Water, Ghost",True,True,True,True,True,False,False,52,9,80.56
903,sneasler,fighting,poison,80,130,60,40,80,120,False,False,903,Uber,"Pressure, Unburden, Poison Touch","Fighting, Poison",True,True,True,True,False,True,True,63,11,75.77
904,overqwil,dark,poison,85,115,95,65,65,85,False,False,904,NU,"Poison Point, Swift Swim, Intimidate","Dark, Poison",True,True,True,False,False,True,True,59,11,75.59
905,enamorus-incarnate,fairy,flying,74,115,70,135,80,106,True,False,905,OU,"Cute Charm, Contrary","Fairy, Flying",True,True,True,False,False,False,False,51,12,84.83
906,sprigatito,grass,,40,61,54,45,45,65,False,False,906,LC,"Overgrow, Protean",Grass,False,True,True,True,False,False,False,44,6,69.2
907,floragato,grass,,61,80,63,60,63,83,False,False,907,NFE,"Overgrow, Protean",Grass,False,True,True,True,False,False,False,45,8,68.89
908,meowscarada,grass,dark,76,110,70,81,70,123,False,False,908,UUBL,"Overgrow, Protean","Grass, Dark",True,True,True,True,False,True,False,70,12,75.11
909,fuecoco,fire,,67,45,59,63,40,36,False,False,909,LC,"Blaze, Unaware",Fire,False,True,True,False,False,False,False,43,10,77.33
910,crocalor,fire,,81,55,78,90,58,49,False,False,910,NFE,"Blaze, Unaware",Fire,False,True,True,False,False,False,False,41,10,74.33
911,skeledirge,fire,ghost,104,75,100,110,75,66,False,False,911,UU,"Blaze, Unaware","Fire, Ghost",True,True,True,False,False,False,False,59,10,82.44
912,quaxly,water,,55,65,45,50,45,50,False,False,912,LC,"Torrent, Moxie",Water,False,True,True,True,False,False,False,39,5,68.12
913,quaxwell,water,,70,85,65,65,60,65,False,False,913,NFE,"Torrent, Moxie",Water,False,True,True,True,True,False,False,40,6,63.46
914,quaquaval,water,fighting,85,120,80,85,75,85,False,False,914,UUBL,"Torrent, Moxie","Water, Fighting",True,True,True,True,True,False,False,64,7,76.67
915,lechonk,normal,,54,45,40,35,45,35,False,False,915,LC,"Aroma Veil, Gluttony, Thick Fat",Normal,False,True,True,False,False,False,False,40,8,66.59
916,oinkologne-male,normal,,110,100,75,59,80,65,False,False,916,ZU,"Lingering Aroma, Gluttony, Thick Fat",Normal,True,True,True,False,False,False,False,45,10,77.1
917,tarountula,bug,,35,41,45,29,40,20,False,False,917,LC,"Insomnia, Stakeout",Bug,False,True,True,True,False,True,False,43,7,65.56
918,spidops,bug,,60,79,92,52,86,35,False,False,918,ZU,"Insomnia, Stakeout",Bug,True,True,True,True,False,True,False,53,10,66.94
919,nymble,bug,,33,46,40,21,25,45,False,False,919,LC,"Swarm, Tinted Lens",Bug,False,True,True,True,False,False,False,29,6,61.11
920,lokix,bug,dark,71,102,78,52,55,92,False,False,920,UU,"Swarm, Tinted Lens","Bug, Dark",True,True,True,True,False,False,False,47,7,70.17
921,pawmi,electric,,45,50,20,40,25,60,False,False,921,LC,"Static, Natural Cure, Iron Fist",Electric,False,True,True,True,True,False,True,49,7,65.19
922,pawmo,electric,fighting,60,75,40,50,40,85,False,False,922,NFE,"Volt Absorb, Natural Cure, Iron Fist","Electric, Fighting",False,True,True,True,True,False,True,53,7,68.33
923,pawmot,electric,fighting,70,115,70,70,60,105,False,False,923,PU,"Volt Absorb, Natural Cure, Iron Fist","Electric, Fighting",True,True,True,True,True,False,True,70,11,77.56
924,tandemaus,normal,,50,50,45,40,45,75,False,False,924,LC,"Run Away, Pickup, Own Tempo",Normal,False,True,True,False,False,False,True,45,9,60.91
925,maushold-family-of-four,normal,,74,75,70,65,75,111,False,False,925,RU,"Friend Guard, Cheek Pouch, Technician",Normal,True,True,True,False,False,False,True,45,9,68.75
926,fidough,fairy,,37,55,70,30,55,65,False,False,926,LC,"Own Tempo, Klutz",Fairy,False,True,True,False,False,False,False,45,10,71.82
927,dachsbun,fairy,,57,80,115,50,80,95,False,False,927,ZU,"Well-Baked Body, Aroma Veil",Fairy,True,True,True,False,False,False,False,45,11,77.31
928,smoliv,grass,normal,41,35,45,58,51,30,False,False,928,LC,"Early Bird, Harvest","Grass, Normal",False,True,True,False,False,False,False,36,3,68.95
929,dolliv,grass,normal,52,53,60,78,78,33,False,False,929,NFE,"Early Bird, Harvest","Grass, Normal",False,True,True,False,False,False,False,33,3,68.95
930,arboliva,grass,normal,78,69,90,125,109,39,False,False,930,ZU,"Seed Sower, Harvest","Grass, Normal",True,True,True,False,False,False,False,49,7,80.0
931,squawkabilly-green-plumage,normal,flying,82,96,51,45,51,92,False,False,931,ZU,"Intimidate, Hustle, Guts","Normal, Flying",True,True,True,True,True,False,False,45,6,79.09
932,nacli,rock,,55,55,75,35,35,25,False,False,932,LC,"Purifying Salt, Sturdy, Clear Body",Rock,False,True,True,False,False,True,False,39,5,75.91
933,naclstack,rock,,60,60,100,35,65,35,False,False,933,NFE,"Purifying Salt, Sturdy, Clear Body",Rock,False,True,True,False,False,True,False,41,6,81.2
934,garganacl,rock,,100,100,130,45,90,35,False,False,934,OU,"Purifying Salt, Sturdy, Clear Body",Rock,True,True,True,False,False,True,False,56,10,85.0
935,charcadet,fire,,40,50,40,50,40,35,False,False,935,LC,"Flash Fire, Flame Body",Fire,False,False,True,False,False,False,False,27,4,75.33
936,armarouge,fire,psychic,85,60,100,125,80,75,False,False,936,RU,"Flash Fire, Weak Armor","Fire, Psychic",True,True,True,False,False,False,False,57,12,78.68
937,ceruledge,fire,ghost,75,125,80,60,100,85,False,False,937,OU,"Flash Fire, Weak Armor","Fire, Ghost",True,True,True,True,False,False,False,56,10,75.15
938,tadbulb,electric,,61,31,41,59,35,45,False,False,938,LC,"Own Tempo, Static, Damp",Electric,False,True,True,True,True,False,True,39,6,67.83
939,bellibolt,electric,,109,64,91,103,83,45,False,False,939,NU,"Electromorphosis, Static, Damp",Electric,True,True,True,True,True,False,True,42,6,75.8
940,wattrel,electric,flying,40,40,35,55,40,70,False,False,940,LC,"Wind Power, Volt Absorb, Competitive","Electric, Flying",False,True,True,True,True,False,True,45,3,70.58
941,kilowattrel,electric,flying,70,70,60,105,60,125,False,False,941,NU,"Wind Power, Volt Absorb, Competitive","Electric, Flying",True,True,True,True,True,False,True,46,3,77.07
942,maschiff,dark,,60,78,60,40,51,51,False,False,942,LC,"Intimidate, Run Away, Stakeout",Dark,False,True,True,False,False,False,False,42,11,68.48
943,mabosstiff,dark,,80,120,90,60,70,85,False,False,943,ZU,"Intimidate, Guard Dog, Stakeout",Dark,True,True,True,False,False,False,False,49,12,77.96
944,shroodle,poison,normal,40,65,35,40,35,75,False,False,944,LC,"Unburden, Pickpocket, Prankster","Poison, Normal",False,True,True,False,True,False,True,50,7,67.92
945,grafaiai,poison,normal,63,95,65,80,72,110,False,False,945,NU,"Unburden, Poison Touch, Prankster","Poison, Normal",True,True,True,False,False,False,True,52,9,70.48
946,bramblin,grass,ghost,40,65,30,45,35,60,False,False,946,LC,"Wind Rider, Infiltrator","Grass, Ghost",False,True,True,True,False,True,False,44,6,65.83
947,brambleghast,grass,ghost,55,115,70,80,70,90,False,False,947,NU,"Wind Rider, Infiltrator","Grass, Ghost",True,True,True,True,False,True,False,47,6,72.22
948,toedscool,ground,grass,40,40,35,50,100,70,False,False,948,LC,Mycelium Might,"Ground, Grass",False,True,True,False,False,True,True,57,10,68.39
949,toedscruel,ground,grass,80,70,65,80,120,100,False,False,949,ZU,Mycelium Might,"Ground, Grass",True,True,True,False,False,True,True,55,9,74.5
950,klawf,rock,,70,100,115,35,55,75,False,False,950,ZU,"Anger Shell, Shell Armor, Regenerator",Rock,True,True,True,False,False,True,False,51,11,76.09
951,capsakid,grass,,50,62,40,62,40,50,False,False,951,LC,"Chlorophyll, Insomnia, Klutz",Grass,False,True,True,False,False,False,False,39,6,70.24
952,scovillain,grass,fire,65,108,65,108,65,75,False,False,952,ZU,"Chlorophyll, Insomnia, Moody","Grass, Fire",True,True,True,False,False,False,False,46,6,81.38
953,rellor,bug,,41,50,60,31,58,30,False,False,953,LC,"Compound Eyes, Shed Skin",Bug,False,True,True,False,False,False,False,31,6,68.68
954,rabsca,bug,psychic,75,50,85,115,100,45,False,False,954,ZU,"Synchronize, Telepathy","Bug, Psychic",True,True,True,False,False,False,False,66,11,77.7
955,flittle,psychic,,30,35,30,55,30,75,False,False,955,NFE,"Anticipation, Frisk, Speed Boost",Psychic,False,True,True,True,False,False,False,42,7,65.0
956,espathra,psychic,,95,60,60,101,60,105,False,False,956,Uber,"Opportunist, Frisk, Speed Boost",Psychic,True,True,True,True,False,False,False,58,10,78.38
957,tinkatink,fairy,steel,50,45,45,35,64,58,False,False,957,LC,"Mold Breaker, Own Tempo, Pickpocket","Fairy, Steel",False,True,True,False,False,True,True,45,9,67.29
958,tinkatuff,fairy,steel,65,55,55,45,82,78,False,False,958,NFE,"Mold Breaker, Own Tempo, Pickpocket","Fairy, Steel",False,True,True,False,False,True,True,43,8,67.83
959,tinkaton,fairy,steel,85,75,77,70,105,94,False,False,959,UU,"Mold Breaker, Own Tempo, Pickpocket","Fairy, Steel",True,True,True,False,False,True,True,48,9,70.38
960,wiglett,water,,10,55,25,35,25,95,False,False,960,LC,"Gooey, Rattled, Sand Veil",Water,False,True,True,True,False,False,False,38,6,71.92
961,wugtrio,water,,35,100,50,50,70,120,False,False,961,ZU,"Gooey, Rattled, Sand Veil",Water,True,True,True,True,False,False,False,40,5,75.86
962,bombirdier,flying,dark,70,103,85,60,85,82,False,False,962,PU,"Big Pecks, Keen Eye, Rocky Payload","Flying, Dark",True,True,True,True,True,True,False,59,7,75.69
963,finizen,water,,70,45,40,45,40,75,False,False,963,LC,Water Veil,Water,False,True,True,True,False,False,False,44,9,72.31
964,palafin-zero,water,,100,70,72,53,62,100,False,False,964,Uber,Zero to Hero,Water,True,True,True,True,True,False,False,62,12,80.5
965,varoom,steel,poison,45,70,63,30,45,47,False,False,965,LC,"Overcoat, Slow Start","Steel, Poison",False,False,True,False,True,True,True,44,7,76.52
966,revavroom,steel,poison,80,119,90,54,67,90,False,False,966,UU,"Overcoat, Filter","Steel, Poison",True,True,True,False,False,True,True,54,8,83.97
967,cyclizar,dragon,normal,70,95,65,85,65,121,False,False,967,RU,"Shed Skin, Regenerator","Dragon, Normal",True,True,True,True,False,False,False,53,11,81.15
968,orthworm,steel,,70,85,145,60,55,65,False,False,968,ZU,"Earth Eater, Sand Veil",Steel,True,True,True,False,False,True,False,42,5,78.4
969,glimmet,rock,poison,48,35,42,105,60,60,False,False,969,LC,"Toxic Debris, Corrosion","Rock, Poison",False,True,True,False,False,True,True,40,5,80.0
970,glimmora,rock,poison,83,55,90,130,81,86,False,False,970,OU,"Toxic Debris, Corrosion","Rock, Poison",True,True,True,False,False,True,True,46,7,79.23
971,greavard,ghost,,50,61,60,30,55,34,False,False,971,LC,"Pickup, Fluffy",Ghost,False,True,True,True,False,False,False,50,9,70.0
972,houndstone,ghost,,72,101,100,50,97,68,False,False,972,NU,"Sand Rush, Fluffy",Ghost,True,True,True,False,False,False,False,47,10,76.43
973,flamigo,flying,fighting,82,115,74,75,64,90,False,False,973,NU,"Scrappy, Tangled Feet, Costar","Flying, Fighting",True,True,True,True,False,False,False,53,6,77.67
974,cetoddle,ice,,108,68,45,30,40,43,False,False,974,LC,"Thick Fat, Snow Cloak, Sheer Force",Ice,False,True,True,True,False,False,False,47,9,75.33
975,cetitan,ice,,170,113,65,45,55,73,False,False,975,NUBL,"Thick Fat, Slush Rush, Sheer Force",Ice,True,True,True,True,False,False,False,45,9,76.0
976,veluza,water,psychic,90,102,73,78,65,70,False,False,976,ZU,"Mold Breaker, Sharpness","Water, Psychic",True,True,True,True,True,False,False,47,9,77.81
977,dondozo,water,,150,100,115,65,65,35,False,False,977,OU,"Unaware, Oblivious, Water Veil",Water,True,True,True,False,False,False,False,45,10,85.0
978,tatsugiri-curly,dragon,water,68,50,60,120,95,82,False,False,978,PU,"Commander, Storm Drain","Dragon, Water",True,True,True,False,False,False,False,36,7,85.28
979,annihilape,fighting,ghost,110,115,80,50,90,90,False,False,979,Uber,"Vital Spirit, Inner Focus, Defiant","Fighting, Ghost",True,True,True,True,False,True,False,75,13,83.76
980,clodsire,poison,ground,130,75,60,45,100,20,False,False,980,UU,"Poison Point, Water Absorb, Unaware","Poison, Ground",True,True,True,False,False,True,True,56,10,81.76
981,farigiraf,normal,psychic,120,90,70,110,70,60,False,False,981,ZU,"Cud Chew, Armor Tail, Sap Sipper","Normal, Psychic",True,True,True,False,False,False,True,73,10,76.88
982,dudunsparce-two-segment,normal,,125,100,80,85,75,55,False,False,982,NU,"Serene Grace, Run Away, Rattled",Normal,True,True,True,False,False,True,True,84,17,81.23
983,kingambit,dark,steel,100,135,120,60,85,50,False,False,983,OU,"Defiant, Supreme Overlord, Pressure","Dark, Steel",True,True,True,False,False,True,True,57,12,78.68
984,great-tusk,ground,fighting,115,131,131,53,53,87,False,False,984,OU,Protosynthesis,"Ground, Fighting",True,True,True,False,False,True,False,56,12,83.75
985,scream-tail,fairy,psychic,115,65,99,65,115,111,False,False,985,NU,Protosynthesis,"Fairy, Psychic",True,True,True,False,False,True,True,79,13,84.39
986,brute-bonnet,grass,dark,111,127,99,79,99,55,False,False,986,ZU,Protosynthesis,"Grass, Dark",True,True,True,True,False,False,True,50,10,79.55
987,flutter-mane,ghost,fairy,55,55,55,135,135,135,False,False,987,Uber,Protosynthesis,"Ghost, Fairy",True,True,True,False,False,False,True,49,10,77.88
988,slither-wing,bug,fighting,85,135,79,85,105,81,False,False,988,UU,Protosynthesis,"Bug, Fighting",True,True,True,True,False,False,False,54,10,83.06
989,sandy-shocks,electric,ground,85,81,97,121,85,101,False,False,989,UU,Protosynthesis,"Electric, Ground",True,True,True,False,True,True,True,54,7,81.83
990,iron-treads,ground,steel,90,112,120,72,70,106,False,False,990,OU,Quark Drive,"Ground, Steel",True,True,True,False,True,True,False,49,10,85.44
991,iron-bundle,ice,water,56,80,114,124,60,136,False,False,991,Uber,Quark Drive,"Ice, Water",True,True,True,False,True,False,False,39,6,77.29
992,iron-hands,fighting,electric,154,140,108,50,68,50,False,False,992,UUBL,Quark Drive,"Fighting, Electric",True,True,True,False,True,False,False,55,10,83.94
993,iron-jugulis,dark,flying,94,80,86,122,80,108,False,False,993,UU,Quark Drive,"Dark, Flying",True,True,True,False,False,False,False,54,12,84.08
994,iron-moth,fire,poison,80,70,60,140,110,110,False,False,994,OU,Quark Drive,"Fire, Poison",True,True,True,False,False,True,True,51,11,82.65
995,iron-thorns,rock,electric,100,134,110,70,84,72,False,False,995,NUBL,Quark Drive,"Rock, Electric",True,True,True,False,True,True,True,74,11,78.6
996,frigibax,dragon,ice,65,75,45,35,45,55,False,False,996,LC,"Thermal Exchange, Ice Body","Dragon, Ice",False,True,True,False,False,False,False,34,6,78.26
997,arctibax,dragon,ice,90,95,66,45,65,62,False,False,997,NFE,"Thermal Exchange, Ice Body","Dragon, Ice",False,True,True,False,False,False,False,36,8,76.04
998,baxcalibur,dragon,ice,115,145,92,75,86,87,False,False,998,Uber,"Thermal Exchange, Ice Body","Dragon, Ice",True,True,True,True,False,False,False,52,10,78.03
999,gimmighoul,ghost,,45,30,70,75,70,10,False,False,999,LC,Rattled,Ghost,False,True,True,False,False,False,False,18,4,65.62
1000,gholdengo,steel,ghost,87,60,95,133,91,84,False,False,1000,OU,Good as Gold,"Steel, Ghost",True,True,True,False,False,False,True,45,9,90.6
1001,wo-chien,dark,grass,85,85,100,95,135,70,True,False,1001,PU,Tablets of Ruin,"Dark, Grass",True,True,True,False,False,False,False,51,8,81.03
1002,chien-pao,dark,ice,80,120,80,90,65,135,True,False,1002,Uber,Sword of Ruin,"Dark, Ice",True,True,True,True,False,False,False,45,7,75.18
1003,ting-lu,dark,ground,155,110,125,55,80,45,True,False,1003,OU,Vessel of Ruin,"Dark, Ground",True,True,True,False,False,True,False,44,8,80.96
1004,chi-yu,dark,fire,55,80,80,135,120,100,True,False,1004,Uber,Beads of Ruin,"Dark, Fire",True,True,True,False,False,False,False,45,6,82.68
